Type;Variable;Group;Week;Year;Age;Vax_status;Value
antal;cases;notprevpos;49;2021;20-29;Første vaccination;396,0
antal;cases;notprevpos;49;2021;20-29;Anden vaccination;4742,0
antal;cases;notprevpos;49;2021;20-29;Fuld effekt efter primært forløb;4555,0
antal;cases;notprevpos;49;2021;20-29;Fuld effekt efter revaccination;138,0
antal;cases;notprevpos;48;2021;20-29;Ingen vaccination;1475,0
antal;cases;notprevpos;48;2021;20-29;Første vaccination;268,0
antal;cases;notprevpos;48;2021;20-29;Anden vaccination;2447,0
antal;cases;notprevpos;48;2021;20-29;Fuld effekt efter primært forløb;2394,0
antal;cases;notprevpos;48;2021;20-29;Fuld effekt efter revaccination;28,0
antal;cases;notprevpos;47;2021;20-29;Ingen vaccination;1261,0
antal;cases;notprevpos;47;2021;20-29;Første vaccination;221,0
antal;cases;notprevpos;47;2021;20-29;Anden vaccination;1855,0
antal;cases;notprevpos;47;2021;20-29;Fuld effekt efter primært forløb;1810,0
antal;cases;notprevpos;47;2021;20-29;Fuld effekt efter revaccination;30,0
antal;cases;notprevpos;10;2022;30-39;Ingen vaccination;763,0
antal;cases;notprevpos;10;2022;30-39;Første vaccination;73,0
antal;cases;notprevpos;10;2022;30-39;Anden vaccination;7804,0
antal;cases;notprevpos;10;2022;30-39;Fuld effekt efter primært forløb;1987,0
antal;cases;notprevpos;10;2022;30-39;Fuld effekt efter revaccination;5817,0
antal;cases;notprevpos;9;2022;30-39;Ingen vaccination;1109,0
antal;cases;notprevpos;9;2022;30-39;Første vaccination;119,0
antal;cases;notprevpos;9;2022;30-39;Anden vaccination;11477,0
antal;cases;notprevpos;9;2022;30-39;Fuld effekt efter primært forløb;2922,0
antal;cases;notprevpos;9;2022;30-39;Fuld effekt efter revaccination;8552,0
antal;cases;notprevpos;8;2022;30-39;Ingen vaccination;1752,0
antal;cases;notprevpos;8;2022;30-39;Første vaccination;170,0
antal;cases;notprevpos;8;2022;30-39;Anden vaccination;17037,0
antal;cases;notprevpos;8;2022;30-39;Fuld effekt efter primært forløb;4568,0
antal;cases;notprevpos;8;2022;30-39;Fuld effekt efter revaccination;12455,0
antal;cases;notprevpos;7;2022;30-39;Ingen vaccination;3377,0
antal;cases;notprevpos;7;2022;30-39;Første vaccination;378,0
antal;cases;notprevpos;7;2022;30-39;Anden vaccination;29569,0
antal;cases;notprevpos;7;2022;30-39;Fuld effekt efter primært forløb;8641,0
antal;cases;notprevpos;7;2022;30-39;Fuld effekt efter revaccination;20895,0
antal;cases;notprevpos;6;2022;30-39;Ingen vaccination;5134,0
antal;cases;notprevpos;6;2022;30-39;Første vaccination;552,0
antal;cases;notprevpos;6;2022;30-39;Anden vaccination;40281,0
antal;cases;notprevpos;6;2022;30-39;Fuld effekt efter primært forløb;13544,0
antal;cases;notprevpos;6;2022;30-39;Fuld effekt efter revaccination;26660,0
antal;cases;notprevpos;5;2022;30-39;Ingen vaccination;5244,0
antal;cases;notprevpos;5;2022;30-39;Første vaccination;587,0
antal;cases;notprevpos;5;2022;30-39;Anden vaccination;38326,0
antal;cases;notprevpos;5;2022;30-39;Fuld effekt efter primært forløb;15488,0
antal;cases;notprevpos;5;2022;30-39;Fuld effekt efter revaccination;22723,0
antal;cases;notprevpos;4;2022;30-39;Ingen vaccination;5896,0
antal;cases;notprevpos;4;2022;30-39;Første vaccination;743,0
antal;cases;notprevpos;4;2022;30-39;Anden vaccination;38502,0
antal;cases;notprevpos;4;2022;30-39;Fuld effekt efter primært forløb;20197,0
antal;cases;notprevpos;4;2022;30-39;Fuld effekt efter revaccination;18141,0
antal;cases;notprevpos;3;2022;30-39;Ingen vaccination;6022,0
antal;cases;notprevpos;3;2022;30-39;Første vaccination;797,0
antal;cases;notprevpos;3;2022;30-39;Anden vaccination;37345,0
antal;cases;notprevpos;3;2022;30-39;Fuld effekt efter primært forløb;24734,0
antal;cases;notprevpos;3;2022;30-39;Fuld effekt efter revaccination;12327,0
antal;cases;notprevpos;2;2022;30-39;Ingen vaccination;3952,0
antal;cases;notprevpos;2;2022;30-39;Første vaccination;587,0
antal;cases;notprevpos;2;2022;30-39;Anden vaccination;24304,0
antal;cases;notprevpos;2;2022;30-39;Fuld effekt efter primært forløb;19264,0
antal;cases;notprevpos;2;2022;30-39;Fuld effekt efter revaccination;4774,0
antal;cases;notprevpos;1;2022;30-39;Ingen vaccination;3199,0
antal;cases;notprevpos;1;2022;30-39;Første vaccination;573,0
antal;cases;notprevpos;1;2022;30-39;Anden vaccination;14910,0
antal;cases;notprevpos;1;2022;30-39;Fuld effekt efter primært forløb;13350,0
antal;cases;notprevpos;1;2022;30-39;Fuld effekt efter revaccination;1421,0
antal;cases;notprevpos;52;2021;30-39;Ingen vaccination;3059,0
antal;cases;notprevpos;52;2021;30-39;Første vaccination;571,0
antal;cases;notprevpos;52;2021;30-39;Anden vaccination;15356,0
antal;cases;notprevpos;52;2021;30-39;Fuld effekt efter primært forløb;14007,0
antal;cases;notprevpos;52;2021;30-39;Fuld effekt efter revaccination;1128,0
antal;cases;notprevpos;51;2021;30-39;Ingen vaccination;1851,0
antal;cases;notprevpos;51;2021;30-39;Første vaccination;420,0
antal;cases;notprevpos;51;2021;30-39;Anden vaccination;9543,0
antal;cases;notprevpos;51;2021;30-39;Fuld effekt efter primært forløb;8805,0
antal;cases;notprevpos;51;2021;30-39;Fuld effekt efter revaccination;576,0
antal;cases;notprevpos;50;2021;30-39;Ingen vaccination;2026,0
antal;cases;notprevpos;50;2021;30-39;Første vaccination;447,0
antal;cases;notprevpos;50;2021;30-39;Anden vaccination;8110,0
antal;cases;notprevpos;50;2021;30-39;Fuld effekt efter primært forløb;7623,0
antal;cases;notprevpos;50;2021;30-39;Fuld effekt efter revaccination;357,0
antal;cases;notprevpos;49;2021;30-39;Ingen vaccination;1659,0
antal;cases;notprevpos;49;2021;30-39;Første vaccination;353,0
antal;cases;notprevpos;49;2021;30-39;Anden vaccination;4215,0
antal;cases;notprevpos;49;2021;30-39;Fuld effekt efter primært forløb;3982,0
antal;cases;notprevpos;49;2021;30-39;Fuld effekt efter revaccination;166,0
antal;cases;notprevpos;48;2021;30-39;Ingen vaccination;1432,0
antal;cases;notprevpos;48;2021;30-39;Første vaccination;292,0
antal;cases;notprevpos;48;2021;30-39;Anden vaccination;2868,0
antal;cases;notprevpos;48;2021;30-39;Fuld effekt efter primært forløb;2716,0
antal;cases;notprevpos;48;2021;30-39;Fuld effekt efter revaccination;108,0
antal;cases;notprevpos;47;2021;30-39;Ingen vaccination;1222,0
antal;cases;notprevpos;47;2021;30-39;Første vaccination;281,0
antal;cases;notprevpos;47;2021;30-39;Anden vaccination;2268,0
antal;cases;notprevpos;47;2021;30-39;Fuld effekt efter primært forløb;2173,0
antal;cases;notprevpos;47;2021;30-39;Fuld effekt efter revaccination;72,0
antal;cases;notprevpos;10;2022;40-49;Ingen vaccination;500,0
antal;cases;notprevpos;10;2022;40-49;Første vaccination;29,0
antal;cases;notprevpos;10;2022;40-49;Anden vaccination;9443,0
antal;cases;notprevpos;10;2022;40-49;Fuld effekt efter primært forløb;728,0
antal;cases;notprevpos;10;2022;40-49;Fuld effekt efter revaccination;8714,0
antal;cases;notprevpos;9;2022;40-49;Ingen vaccination;651,0
antal;cases;notprevpos;9;2022;40-49;Første vaccination;36,0
antal;cases;notprevpos;9;2022;40-49;Anden vaccination;13123,0
antal;cases;notprevpos;9;2022;40-49;Fuld effekt efter primært forløb;1099,0
antal;cases;notprevpos;9;2022;40-49;Fuld effekt efter revaccination;12022,0
antal;cases;notprevpos;8;2022;40-49;Ingen vaccination;1053,0
antal;cases;notprevpos;8;2022;40-49;Første vaccination;90,0
antal;cases;notprevpos;8;2022;40-49;Anden vaccination;18441,0
antal;cases;notprevpos;8;2022;40-49;Fuld effekt efter primært forløb;1705,0
antal;cases;notprevpos;8;2022;40-49;Fuld effekt efter revaccination;16730,0
antal;cases;notprevpos;7;2022;40-49;Ingen vaccination;1834,0
antal;cases;notprevpos;7;2022;40-49;Første vaccination;135,0
antal;cases;notprevpos;7;2022;40-49;Anden vaccination;30986,0
antal;cases;notprevpos;7;2022;40-49;Fuld effekt efter primært forløb;3035,0
antal;cases;notprevpos;7;2022;40-49;Fuld effekt efter revaccination;27940,0
antal;cases;notprevpos;6;2022;40-49;Ingen vaccination;2789,0
antal;cases;notprevpos;6;2022;40-49;Første vaccination;204,0
antal;cases;notprevpos;6;2022;40-49;Anden vaccination;40012,0
antal;cases;notprevpos;6;2022;40-49;Fuld effekt efter primært forløb;4652,0
antal;cases;notprevpos;6;2022;40-49;Fuld effekt efter revaccination;35329,0
antal;cases;notprevpos;5;2022;40-49;Ingen vaccination;3032,0
antal;cases;notprevpos;5;2022;40-49;Første vaccination;219,0
antal;cases;notprevpos;5;2022;40-49;Anden vaccination;40479,0
antal;cases;notprevpos;5;2022;40-49;Fuld effekt efter primært forløb;5620,0
antal;cases;notprevpos;5;2022;40-49;Fuld effekt efter revaccination;34824,0
antal;cases;notprevpos;4;2022;40-49;Ingen vaccination;3496,0
antal;cases;notprevpos;4;2022;40-49;Første vaccination;269,0
antal;cases;notprevpos;4;2022;40-49;Anden vaccination;42275,0
antal;cases;notprevpos;4;2022;40-49;Fuld effekt efter primært forløb;8033,0
antal;cases;notprevpos;4;2022;40-49;Fuld effekt efter revaccination;34179,0
antal;cases;notprevpos;3;2022;40-49;Ingen vaccination;3334,0
antal;cases;notprevpos;3;2022;40-49;Første vaccination;331,0
antal;cases;notprevpos;3;2022;40-49;Anden vaccination;38211,0
antal;cases;notprevpos;3;2022;40-49;Fuld effekt efter primært forløb;10366,0
antal;cases;notprevpos;3;2022;40-49;Fuld effekt efter revaccination;27759,0
antal;cases;notprevpos;2;2022;40-49;Ingen vaccination;2185,0
antal;cases;notprevpos;2;2022;40-49;Første vaccination;217,0
antal;cases;notprevpos;2;2022;40-49;Anden vaccination;20791,0
antal;cases;notprevpos;2;2022;40-49;Fuld effekt efter primært forløb;8087,0
antal;cases;notprevpos;2;2022;40-49;Fuld effekt efter revaccination;12624,0
antal;cases;notprevpos;1;2022;40-49;Ingen vaccination;1711,0
antal;cases;notprevpos;1;2022;40-49;Første vaccination;193,0
antal;cases;notprevpos;1;2022;40-49;Anden vaccination;14285,0
antal;cases;notprevpos;1;2022;40-49;Fuld effekt efter primært forløb;7643,0
antal;cases;notprevpos;1;2022;40-49;Fuld effekt efter revaccination;6594,0
antal;cases;notprevpos;52;2021;40-49;Ingen vaccination;1650,0
antal;cases;notprevpos;52;2021;40-49;Første vaccination;236,0
antal;cases;notprevpos;52;2021;40-49;Anden vaccination;15009,0
antal;cases;notprevpos;52;2021;40-49;Fuld effekt efter primært forløb;11610,0
antal;cases;notprevpos;52;2021;40-49;Fuld effekt efter revaccination;3339,0
antal;cases;notprevpos;51;2021;40-49;Ingen vaccination;1126,0
antal;cases;notprevpos;51;2021;40-49;Første vaccination;163,0
antal;cases;notprevpos;51;2021;40-49;Anden vaccination;11250,0
antal;cases;notprevpos;51;2021;40-49;Fuld effekt efter primært forløb;10317,0
antal;cases;notprevpos;51;2021;40-49;Fuld effekt efter revaccination;897,0
antal;cases;notprevpos;50;2021;40-49;Ingen vaccination;1228,0
antal;cases;notprevpos;50;2021;40-49;Første vaccination;176,0
antal;cases;notprevpos;50;2021;40-49;Anden vaccination;10023,0
antal;cases;notprevpos;50;2021;40-49;Fuld effekt efter primært forløb;9432,0
antal;cases;notprevpos;50;2021;40-49;Fuld effekt efter revaccination;533,0
antal;cases;notprevpos;49;2021;40-49;Ingen vaccination;1072,0
antal;cases;notprevpos;49;2021;40-49;Første vaccination;152,0
antal;cases;notprevpos;49;2021;40-49;Anden vaccination;6170,0
antal;cases;notprevpos;49;2021;40-49;Fuld effekt efter primært forløb;5895,0
antal;cases;notprevpos;49;2021;40-49;Fuld effekt efter revaccination;240,0
antal;cases;notprevpos;48;2021;40-49;Ingen vaccination;921,0
antal;cases;notprevpos;48;2021;40-49;Første vaccination;115,0
antal;cases;notprevpos;48;2021;40-49;Anden vaccination;4274,0
antal;cases;notprevpos;48;2021;40-49;Fuld effekt efter primært forløb;4149,0
antal;cases;notprevpos;48;2021;40-49;Fuld effekt efter revaccination;112,0
antal;cases;notprevpos;47;2021;40-49;Ingen vaccination;760,0
antal;cases;notprevpos;47;2021;40-49;Første vaccination;113,0
antal;cases;notprevpos;47;2021;40-49;Anden vaccination;3485,0
antal;cases;notprevpos;47;2021;40-49;Fuld effekt efter primært forløb;3387,0
antal;cases;notprevpos;47;2021;40-49;Fuld effekt efter revaccination;86,0
antal;cases;notprevpos;10;2022;50-59;Ingen vaccination;431,0
antal;cases;notprevpos;10;2022;50-59;Første vaccination;31,0
antal;cases;notprevpos;10;2022;50-59;Anden vaccination;13947,0
antal;cases;notprevpos;10;2022;50-59;Fuld effekt efter primært forløb;448,0
antal;cases;notprevpos;10;2022;50-59;Fuld effekt efter revaccination;13499,0
antal;cases;notprevpos;9;2022;50-59;Ingen vaccination;605,0
antal;cases;notprevpos;9;2022;50-59;Første vaccination;33,0
antal;cases;notprevpos;9;2022;50-59;Anden vaccination;18566,0
antal;cases;notprevpos;9;2022;50-59;Fuld effekt efter primært forløb;709,0
antal;cases;notprevpos;9;2022;50-59;Fuld effekt efter revaccination;17855,0
antal;cases;notprevpos;8;2022;50-59;Ingen vaccination;874,0
antal;cases;notprevpos;8;2022;50-59;Første vaccination;51,0
antal;cases;notprevpos;8;2022;50-59;Anden vaccination;24504,0
antal;cases;notprevpos;8;2022;50-59;Fuld effekt efter primært forløb;984,0
antal;cases;notprevpos;8;2022;50-59;Fuld effekt efter revaccination;23514,0
antal;cases;notprevpos;7;2022;50-59;Ingen vaccination;1435,0
antal;cases;notprevpos;7;2022;50-59;Første vaccination;80,0
antal;cases;notprevpos;7;2022;50-59;Anden vaccination;34856,0
antal;cases;notprevpos;7;2022;50-59;Fuld effekt efter primært forløb;1576,0
antal;cases;notprevpos;7;2022;50-59;Fuld effekt efter revaccination;33271,0
antal;cases;notprevpos;6;2022;50-59;Ingen vaccination;1704,0
antal;cases;notprevpos;6;2022;50-59;Første vaccination;106,0
antal;cases;notprevpos;6;2022;50-59;Anden vaccination;36634,0
antal;cases;notprevpos;6;2022;50-59;Fuld effekt efter primært forløb;1967,0
antal;cases;notprevpos;6;2022;50-59;Fuld effekt efter revaccination;34654,0
antal;cases;notprevpos;5;2022;50-59;Ingen vaccination;1590,0
antal;cases;notprevpos;5;2022;50-59;Første vaccination;106,0
antal;cases;notprevpos;5;2022;50-59;Anden vaccination;30654,0
antal;cases;notprevpos;5;2022;50-59;Fuld effekt efter primært forløb;1996,0
antal;cases;notprevpos;5;2022;50-59;Fuld effekt efter revaccination;28646,0
antal;cases;notprevpos;4;2022;50-59;Ingen vaccination;1713,0
antal;cases;notprevpos;4;2022;50-59;Første vaccination;108,0
antal;cases;notprevpos;4;2022;50-59;Anden vaccination;25752,0
antal;cases;notprevpos;4;2022;50-59;Fuld effekt efter primært forløb;2506,0
antal;cases;notprevpos;4;2022;50-59;Fuld effekt efter revaccination;23229,0
antal;cases;notprevpos;3;2022;50-59;Ingen vaccination;1546,0
antal;cases;notprevpos;3;2022;50-59;Første vaccination;110,0
antal;cases;notprevpos;3;2022;50-59;Anden vaccination;20788,0
antal;cases;notprevpos;3;2022;50-59;Fuld effekt efter primært forløb;3087,0
antal;cases;notprevpos;3;2022;50-59;Fuld effekt efter revaccination;17676,0
antal;cases;notprevpos;2;2022;50-59;Ingen vaccination;1109,0
antal;cases;notprevpos;2;2022;50-59;Første vaccination;96,0
antal;cases;notprevpos;2;2022;50-59;Anden vaccination;12943,0
antal;cases;notprevpos;2;2022;50-59;Fuld effekt efter primært forløb;2903,0
antal;cases;notprevpos;2;2022;50-59;Fuld effekt efter revaccination;10020,0
antal;cases;notprevpos;1;2022;50-59;Ingen vaccination;970,0
antal;cases;notprevpos;1;2022;50-59;Første vaccination;89,0
antal;cases;notprevpos;1;2022;50-59;Anden vaccination;11185,0
antal;cases;notprevpos;1;2022;50-59;Fuld effekt efter primært forløb;3989,0
antal;cases;notprevpos;1;2022;50-59;Fuld effekt efter revaccination;7168,0
antal;cases;notprevpos;52;2021;50-59;Ingen vaccination;1098,0
antal;cases;notprevpos;52;2021;50-59;Første vaccination;117,0
antal;cases;notprevpos;52;2021;50-59;Anden vaccination;14491,0
antal;cases;notprevpos;52;2021;50-59;Fuld effekt efter primært forløb;9842,0
antal;cases;notprevpos;52;2021;50-59;Fuld effekt efter revaccination;4615,0
antal;cases;notprevpos;51;2021;50-59;Ingen vaccination;601,0
antal;cases;notprevpos;51;2021;50-59;Første vaccination;82,0
antal;cases;notprevpos;51;2021;50-59;Anden vaccination;9891,0
antal;cases;notprevpos;51;2021;50-59;Fuld effekt efter primært forløb;8964,0
antal;cases;notprevpos;51;2021;50-59;Fuld effekt efter revaccination;912,0
antal;cases;notprevpos;50;2021;50-59;Ingen vaccination;641,0
antal;cases;notprevpos;50;2021;50-59;Første vaccination;58,0
antal;cases;notprevpos;50;2021;50-59;Anden vaccination;8202,0
antal;cases;notprevpos;50;2021;50-59;Fuld effekt efter primært forløb;7748,0
antal;cases;notprevpos;50;2021;50-59;Fuld effekt efter revaccination;443,0
antal;cases;notprevpos;49;2021;50-59;Ingen vaccination;524,0
antal;cases;notprevpos;49;2021;50-59;Første vaccination;60,0
antal;cases;notprevpos;49;2021;50-59;Anden vaccination;4907,0
antal;cases;notprevpos;49;2021;50-59;Fuld effekt efter primært forløb;4719,0
antal;cases;notprevpos;49;2021;50-59;Fuld effekt efter revaccination;177,0
antal;cases;notprevpos;48;2021;50-59;Ingen vaccination;458,0
antal;cases;notprevpos;48;2021;50-59;Første vaccination;44,0
antal;cases;notprevpos;48;2021;50-59;Anden vaccination;3382,0
antal;cases;notprevpos;48;2021;50-59;Fuld effekt efter primært forløb;3282,0
antal;cases;notprevpos;48;2021;50-59;Fuld effekt efter revaccination;97,0
antal;cases;notprevpos;47;2021;50-59;Ingen vaccination;379,0
antal;cases;notprevpos;47;2021;50-59;Første vaccination;38,0
antal;cases;notprevpos;47;2021;50-59;Anden vaccination;2743,0
antal;cases;notprevpos;47;2021;50-59;Fuld effekt efter primært forløb;2662,0
antal;cases;notprevpos;47;2021;50-59;Fuld effekt efter revaccination;75,0
antal;cases;notprevpos;10;2022;60-64;Ingen vaccination;140,0
antal;cases;notprevpos;10;2022;60-64;Første vaccination;2,0
antal;cases;notprevpos;10;2022;60-64;Anden vaccination;6396,0
antal;cases;notprevpos;10;2022;60-64;Fuld effekt efter primært forløb;143,0
antal;cases;notprevpos;10;2022;60-64;Fuld effekt efter revaccination;6253,0
antal;cases;notprevpos;9;2022;60-64;Ingen vaccination;188,0
antal;cases;notprevpos;9;2022;60-64;Første vaccination;9,0
antal;cases;notprevpos;9;2022;60-64;Anden vaccination;8521,0
antal;cases;notprevpos;9;2022;60-64;Fuld effekt efter primært forløb;183,0
antal;cases;notprevpos;9;2022;60-64;Fuld effekt efter revaccination;8337,0
antal;cases;notprevpos;8;2022;60-64;Ingen vaccination;256,0
antal;cases;notprevpos;8;2022;60-64;Første vaccination;26,0
antal;cases;notprevpos;8;2022;60-64;Anden vaccination;10884,0
antal;cases;notprevpos;8;2022;60-64;Fuld effekt efter primært forløb;246,0
antal;cases;notprevpos;8;2022;60-64;Fuld effekt efter revaccination;10637,0
antal;cases;notprevpos;7;2022;60-64;Ingen vaccination;407,0
antal;cases;notprevpos;7;2022;60-64;Første vaccination;24,0
antal;cases;notprevpos;7;2022;60-64;Anden vaccination;14293,0
antal;cases;notprevpos;7;2022;60-64;Fuld effekt efter primært forløb;391,0
antal;cases;notprevpos;7;2022;60-64;Fuld effekt efter revaccination;13899,0
antal;cases;notprevpos;6;2022;60-64;Ingen vaccination;479,0
antal;cases;notprevpos;6;2022;60-64;Første vaccination;19,0
antal;cases;notprevpos;6;2022;60-64;Anden vaccination;14221,0
antal;cases;notprevpos;6;2022;60-64;Fuld effekt efter primært forløb;443,0
antal;cases;notprevpos;6;2022;60-64;Fuld effekt efter revaccination;13770,0
antal;cases;notprevpos;5;2022;60-64;Ingen vaccination;389,0
antal;cases;notprevpos;5;2022;60-64;Første vaccination;25,0
antal;cases;notprevpos;5;2022;60-64;Anden vaccination;11175,0
antal;cases;notprevpos;5;2022;60-64;Fuld effekt efter primært forløb;433,0
antal;cases;notprevpos;5;2022;60-64;Fuld effekt efter revaccination;10734,0
