"Prøvedato";"Region";"infected";"Antal borgere";"Type af tilfælde (reinfektion eller bekræftet tilfælde)";"type_count"
2021-02-11;Syddanmark;59;1222076;2.Bekræftede tilfælde;2
2021-02-12;Hovedstaden;0;1848664;1.Reinfektion;1
2021-02-12;Hovedstaden;144;1848664;2.Bekræftede tilfælde;2
2021-02-12;Midtjylland;2;1329739;1.Reinfektion;1
2021-02-12;Midtjylland;39;1329739;2.Bekræftede tilfælde;2
2021-02-12;Nordjylland;1;589671;1.Reinfektion;1
2021-02-12;Nordjylland;33;589671;2.Bekræftede tilfælde;2
2021-02-12;Sjælland;1;837231;1.Reinfektion;1
2021-02-12;Sjælland;52;837231;2.Bekræftede tilfælde;2
2021-02-12;Syddanmark;0;1222076;1.Reinfektion;1
2021-02-12;Syddanmark;46;1222076;2.Bekræftede tilfælde;2
2021-02-13;Hovedstaden;1;1848664;1.Reinfektion;1
2021-02-13;Hovedstaden;125;1848664;2.Bekræftede tilfælde;2
2021-02-13;Midtjylland;0;1329739;1.Reinfektion;1
2021-02-13;Midtjylland;56;1329739;2.Bekræftede tilfælde;2
2021-02-13;Nordjylland;0;589671;1.Reinfektion;1
2021-02-13;Nordjylland;30;589671;2.Bekræftede tilfælde;2
2021-02-13;Sjælland;0;837231;1.Reinfektion;1
2021-02-13;Sjælland;31;837231;2.Bekræftede tilfælde;2
2021-02-13;Syddanmark;0;1222076;1.Reinfektion;1
2021-02-13;Syddanmark;88;1222076;2.Bekræftede tilfælde;2
2021-02-14;Hovedstaden;3;1848664;1.Reinfektion;1
2021-02-14;Hovedstaden;123;1848664;2.Bekræftede tilfælde;2
2021-02-14;Midtjylland;0;1329739;1.Reinfektion;1
2021-02-14;Midtjylland;44;1329739;2.Bekræftede tilfælde;2
2021-02-14;Nordjylland;0;589671;1.Reinfektion;1
2021-02-14;Nordjylland;34;589671;2.Bekræftede tilfælde;2
2021-02-14;Sjælland;0;837231;1.Reinfektion;1
2021-02-14;Sjælland;46;837231;2.Bekræftede tilfælde;2
2021-02-14;Syddanmark;0;1222076;1.Reinfektion;1
2021-02-14;Syddanmark;91;1222076;2.Bekræftede tilfælde;2
2021-02-15;Hovedstaden;3;1848664;1.Reinfektion;1
2021-02-15;Hovedstaden;159;1848664;2.Bekræftede tilfælde;2
2021-02-15;Midtjylland;0;1329739;1.Reinfektion;1
2021-02-15;Midtjylland;63;1329739;2.Bekræftede tilfælde;2
2021-02-15;Nordjylland;0;589671;1.Reinfektion;1
2021-02-15;Nordjylland;33;589671;2.Bekræftede tilfælde;2
2021-02-15;Sjælland;2;837231;1.Reinfektion;1
2021-02-15;Sjælland;48;837231;2.Bekræftede tilfælde;2
2021-02-15;Syddanmark;2;1222076;1.Reinfektion;1
2021-02-15;Syddanmark;94;1222076;2.Bekræftede tilfælde;2
2021-02-16;Hovedstaden;6;1848664;1.Reinfektion;1
2021-02-16;Hovedstaden;164;1848664;2.Bekræftede tilfælde;2
2021-02-16;Midtjylland;2;1329739;1.Reinfektion;1
2021-02-16;Midtjylland;84;1329739;2.Bekræftede tilfælde;2
2021-02-16;Nordjylland;0;589671;1.Reinfektion;1
2021-02-16;Nordjylland;21;589671;2.Bekræftede tilfælde;2
2021-02-16;Sjælland;1;837231;1.Reinfektion;1
2021-02-16;Sjælland;63;837231;2.Bekræftede tilfælde;2
2021-02-16;Syddanmark;0;1222076;1.Reinfektion;1
2021-02-16;Syddanmark;186;1222076;2.Bekræftede tilfælde;2
2021-02-17;Hovedstaden;2;1848664;1.Reinfektion;1
2021-02-17;Hovedstaden;184;1848664;2.Bekræftede tilfælde;2
2021-02-17;Midtjylland;2;1329739;1.Reinfektion;1
2021-02-17;Midtjylland;76;1329739;2.Bekræftede tilfælde;2
2021-02-17;Nordjylland;0;589671;1.Reinfektion;1
2021-02-17;Nordjylland;30;589671;2.Bekræftede tilfælde;2
2021-02-17;Sjælland;0;837231;1.Reinfektion;1
2021-02-17;Sjælland;48;837231;2.Bekræftede tilfælde;2
2021-02-17;Syddanmark;0;1222076;1.Reinfektion;1
2021-02-17;Syddanmark;167;1222076;2.Bekræftede tilfælde;2
2021-02-18;Hovedstaden;1;1848664;1.Reinfektion;1
2021-02-18;Hovedstaden;145;1848664;2.Bekræftede tilfælde;2
2021-02-18;Midtjylland;3;1329739;1.Reinfektion;1
2021-02-18;Midtjylland;87;1329739;2.Bekræftede tilfælde;2
2021-02-18;Nordjylland;0;589671;1.Reinfektion;1
2021-02-18;Nordjylland;74;589671;2.Bekræftede tilfælde;2
2021-02-18;Sjælland;3;837231;1.Reinfektion;1
2021-02-18;Sjælland;67;837231;2.Bekræftede tilfælde;2
2021-02-18;Syddanmark;1;1222076;1.Reinfektion;1
2021-02-18;Syddanmark;168;1222076;2.Bekræftede tilfælde;2
2021-02-19;Hovedstaden;6;1848664;1.Reinfektion;1
2021-02-19;Hovedstaden;181;1848664;2.Bekræftede tilfælde;2
2021-02-19;Midtjylland;1;1329739;1.Reinfektion;1
2021-02-19;Midtjylland;50;1329739;2.Bekræftede tilfælde;2
2021-02-19;Nordjylland;0;589671;1.Reinfektion;1
2021-02-19;Nordjylland;26;589671;2.Bekræftede tilfælde;2
2021-02-19;Sjælland;0;837231;1.Reinfektion;1
2021-02-19;Sjælland;77;837231;2.Bekræftede tilfælde;2
2021-02-19;Syddanmark;2;1222076;1.Reinfektion;1
2021-02-19;Syddanmark;122;1222076;2.Bekræftede tilfælde;2
2021-02-20;Hovedstaden;3;1848664;1.Reinfektion;1
2021-02-20;Hovedstaden;154;1848664;2.Bekræftede tilfælde;2
2021-02-20;Midtjylland;0;1329739;1.Reinfektion;1
2021-02-20;Midtjylland;65;1329739;2.Bekræftede tilfælde;2
2021-02-20;Nordjylland;0;589671;1.Reinfektion;1
2021-02-20;Nordjylland;26;589671;2.Bekræftede tilfælde;2
2021-02-20;Sjælland;0;837231;1.Reinfektion;1
2021-02-20;Sjælland;61;837231;2.Bekræftede tilfælde;2
2021-02-20;Syddanmark;1;1222076;1.Reinfektion;1
2021-02-20;Syddanmark;124;1222076;2.Bekræftede tilfælde;2
2021-02-21;Hovedstaden;1;1848664;1.Reinfektion;1
2021-02-21;Hovedstaden;162;1848664;2.Bekræftede tilfælde;2
2021-02-21;Midtjylland;0;1329739;1.Reinfektion;1
2021-02-21;Midtjylland;80;1329739;2.Bekræftede tilfælde;2
2021-02-21;Nordjylland;0;589671;1.Reinfektion;1
2021-02-21;Nordjylland;21;589671;2.Bekræftede tilfælde;2
2021-02-21;Sjælland;1;837231;1.Reinfektion;1
2021-02-21;Sjælland;58;837231;2.Bekræftede tilfælde;2
2021-02-21;Syddanmark;0;1222076;1.Reinfektion;1
2021-02-21;Syddanmark;151;1222076;2.Bekræftede tilfælde;2
2021-02-22;Hovedstaden;7;1848664;1.Reinfektion;1
2021-02-22;Hovedstaden;196;1848664;2.Bekræftede tilfælde;2
2021-02-22;Midtjylland;0;1329739;1.Reinfektion;1
2021-02-22;Midtjylland;82;1329739;2.Bekræftede tilfælde;2
2021-02-22;Nordjylland;0;589671;1.Reinfektion;1
2021-02-22;Nordjylland;39;589671;2.Bekræftede tilfælde;2
2021-02-22;Sjælland;1;837231;1.Reinfektion;1
2021-02-22;Sjælland;93;837231;2.Bekræftede tilfælde;2
2021-02-22;Syddanmark;2;1222076;1.Reinfektion;1
2021-02-22;Syddanmark;173;1222076;2.Bekræftede tilfælde;2
2021-02-23;Hovedstaden;4;1848664;1.Reinfektion;1
2021-02-23;Hovedstaden;252;1848664;2.Bekræftede tilfælde;2
2021-02-23;Midtjylland;5;1329739;1.Reinfektion;1
2021-02-23;Midtjylland;61;1329739;2.Bekræftede tilfælde;2
2021-02-23;Nordjylland;1;589671;1.Reinfektion;1
2021-02-23;Nordjylland;41;589671;2.Bekræftede tilfælde;2
2021-02-23;Sjælland;1;837231;1.Reinfektion;1
2021-02-23;Sjælland;99;837231;2.Bekræftede tilfælde;2
2021-02-23;Syddanmark;3;1222076;1.Reinfektion;1
2021-02-23;Syddanmark;145;1222076;2.Bekræftede tilfælde;2
2021-02-24;Hovedstaden;3;1848664;1.Reinfektion;1
2021-02-24;Hovedstaden;229;1848664;2.Bekræftede tilfælde;2
2021-02-24;Midtjylland;2;1329739;1.Reinfektion;1
2021-02-24;Midtjylland;60;1329739;2.Bekræftede tilfælde;2
2021-02-24;Nordjylland;0;589671;1.Reinfektion;1
2021-02-24;Nordjylland;25;589671;2.Bekræftede tilfælde;2
2021-02-24;Sjælland;0;837231;1.Reinfektion;1
2021-02-24;Sjælland;89;837231;2.Bekræftede tilfælde;2
2021-02-24;Syddanmark;0;1222076;1.Reinfektion;1
2021-02-24;Syddanmark;131;1222076;2.Bekræftede tilfælde;2
2021-02-25;Hovedstaden;5;1848664;1.Reinfektion;1
2021-02-25;Hovedstaden;228;1848664;2.Bekræftede tilfælde;2
2021-02-25;Midtjylland;2;1329739;1.Reinfektion;1
2021-02-25;Midtjylland;62;1329739;2.Bekræftede tilfælde;2
2021-02-25;Nordjylland;2;589671;1.Reinfektion;1
2021-02-25;Nordjylland;27;589671;2.Bekræftede tilfælde;2
2021-02-25;Sjælland;0;837231;1.Reinfektion;1
2021-02-25;Sjælland;104;837231;2.Bekræftede tilfælde;2
2021-02-25;Syddanmark;1;1222076;1.Reinfektion;1
2021-02-25;Syddanmark;116;1222076;2.Bekræftede tilfælde;2
2021-02-26;Hovedstaden;0;1848664;1.Reinfektion;1
2021-02-26;Hovedstaden;230;1848664;2.Bekræftede tilfælde;2
2021-02-26;Midtjylland;0;1329739;1.Reinfektion;1
2021-02-26;Midtjylland;45;1329739;2.Bekræftede tilfælde;2
2021-02-26;Nordjylland;0;589671;1.Reinfektion;1
2021-02-26;Nordjylland;20;589671;2.Bekræftede tilfælde;2
2021-02-26;Sjælland;0;837231;1.Reinfektion;1
2021-02-26;Sjælland;66;837231;2.Bekræftede tilfælde;2
2021-02-26;Syddanmark;1;1222076;1.Reinfektion;1
2021-02-26;Syddanmark;130;1222076;2.Bekræftede tilfælde;2
2021-02-27;Hovedstaden;3;1848664;1.Reinfektion;1
2021-02-27;Hovedstaden;201;1848664;2.Bekræftede tilfælde;2
2021-02-27;Midtjylland;0;1329739;1.Reinfektion;1
2021-02-27;Midtjylland;50;1329739;2.Bekræftede tilfælde;2
2021-02-27;Nordjylland;0;589671;1.Reinfektion;1
2021-02-27;Nordjylland;20;589671;2.Bekræftede tilfælde;2
2021-02-27;Sjælland;0;837231;1.Reinfektion;1
2021-02-27;Sjælland;62;837231;2.Bekræftede tilfælde;2
2021-02-27;Syddanmark;0;1222076;1.Reinfektion;1
2021-02-27;Syddanmark;89;1222076;2.Bekræftede tilfælde;2
2021-02-28;Hovedstaden;7;1848664;1.Reinfektion;1
2021-02-28;Hovedstaden;235;1848664;2.Bekræftede tilfælde;2
2021-02-28;Midtjylland;1;1329739;1.Reinfektion;1
2021-02-28;Midtjylland;46;1329739;2.Bekræftede tilfælde;2
2021-02-28;Nordjylland;0;589671;1.Reinfektion;1
2021-02-28;Nordjylland;26;589671;2.Bekræftede tilfælde;2
2021-02-28;Sjælland;0;837231;1.Reinfektion;1
2021-02-28;Sjælland;49;837231;2.Bekræftede tilfælde;2
2021-02-28;Syddanmark;0;1222076;1.Reinfektion;1
2021-02-28;Syddanmark;115;1222076;2.Bekræftede tilfælde;2
2021-03-01;Hovedstaden;3;1848504;1.Reinfektion;1
2021-03-01;Hovedstaden;263;1848504;2.Bekræftede tilfælde;2
2021-03-01;Midtjylland;0;1329865;1.Reinfektion;1
2021-03-01;Midtjylland;64;1329865;2.Bekræftede tilfælde;2
2021-03-01;Nordjylland;0;589667;1.Reinfektion;1
2021-03-01;Nordjylland;34;589667;2.Bekræftede tilfælde;2
2021-03-01;Sjælland;0;837036;1.Reinfektion;1
2021-03-01;Sjælland;106;837036;2.Bekræftede tilfælde;2
2021-03-01;Syddanmark;3;1221797;1.Reinfektion;1
2021-03-01;Syddanmark;122;1221797;2.Bekræftede tilfælde;2
2021-03-02;Hovedstaden;6;1848504;1.Reinfektion;1
2021-03-02;Hovedstaden;251;1848504;2.Bekræftede tilfælde;2
2021-03-02;Midtjylland;1;1329865;1.Reinfektion;1
2021-03-02;Midtjylland;82;1329865;2.Bekræftede tilfælde;2
2021-03-02;Nordjylland;0;589667;1.Reinfektion;1
2021-03-02;Nordjylland;19;589667;2.Bekræftede tilfælde;2
2021-03-02;Sjælland;2;837036;1.Reinfektion;1
2021-03-02;Sjælland;95;837036;2.Bekræftede tilfælde;2
2021-03-02;Syddanmark;0;1221797;1.Reinfektion;1
2021-03-02;Syddanmark;147;1221797;2.Bekræftede tilfælde;2
2021-03-03;Hovedstaden;7;1848504;1.Reinfektion;1
2021-03-03;Hovedstaden;212;1848504;2.Bekræftede tilfælde;2
2021-03-03;Midtjylland;1;1329865;1.Reinfektion;1
2021-03-03;Midtjylland;74;1329865;2.Bekræftede tilfælde;2
2021-03-03;Nordjylland;0;589667;1.Reinfektion;1
2021-03-03;Nordjylland;22;589667;2.Bekræftede tilfælde;2
2021-03-03;Sjælland;0;837036;1.Reinfektion;1
2021-03-03;Sjælland;84;837036;2.Bekræftede tilfælde;2
2021-03-03;Syddanmark;0;1221797;1.Reinfektion;1
2021-03-03;Syddanmark;147;1221797;2.Bekræftede tilfælde;2
2021-03-04;Hovedstaden;3;1848504;1.Reinfektion;1
2021-03-04;Hovedstaden;225;1848504;2.Bekræftede tilfælde;2
2021-03-04;Midtjylland;2;1329865;1.Reinfektion;1
2021-03-04;Midtjylland;46;1329865;2.Bekræftede tilfælde;2
2021-03-04;Nordjylland;0;589667;1.Reinfektion;1
2021-03-04;Nordjylland;18;589667;2.Bekræftede tilfælde;2
2021-03-04;Sjælland;1;837036;1.Reinfektion;1
2021-03-04;Sjælland;81;837036;2.Bekræftede tilfælde;2
2021-03-04;Syddanmark;2;1221797;1.Reinfektion;1
2021-03-04;Syddanmark;110;1221797;2.Bekræftede tilfælde;2
2021-03-05;Hovedstaden;7;1848504;1.Reinfektion;1
2021-03-05;Hovedstaden;207;1848504;2.Bekræftede tilfælde;2
2021-03-05;Midtjylland;0;1329865;1.Reinfektion;1
2021-03-05;Midtjylland;58;1329865;2.Bekræftede tilfælde;2
2021-03-05;Nordjylland;0;589667;1.Reinfektion;1
2021-03-05;Nordjylland;21;589667;2.Bekræftede tilfælde;2
2021-03-05;Sjælland;0;837036;1.Reinfektion;1
2021-03-05;Sjælland;66;837036;2.Bekræftede tilfælde;2
2021-03-05;Syddanmark;2;1221797;1.Reinfektion;1
2021-03-05;Syddanmark;112;1221797;2.Bekræftede tilfælde;2
2021-03-06;Hovedstaden;4;1848504;1.Reinfektion;1
2021-03-06;Hovedstaden;203;1848504;2.Bekræftede tilfælde;2
2021-03-06;Midtjylland;1;1329865;1.Reinfektion;1
2021-03-06;Midtjylland;46;1329865;2.Bekræftede tilfælde;2
2021-03-06;Nordjylland;2;589667;1.Reinfektion;1
2021-03-06;Nordjylland;17;589667;2.Bekræftede tilfælde;2
2021-03-06;Sjælland;1;837036;1.Reinfektion;1
2021-03-06;Sjælland;71;837036;2.Bekræftede tilfælde;2
2021-03-06;Syddanmark;2;1221797;1.Reinfektion;1
2021-03-06;Syddanmark;110;1221797;2.Bekræftede tilfælde;2
2021-03-07;Hovedstaden;4;1848504;1.Reinfektion;1
2021-03-07;Hovedstaden;189;1848504;2.Bekræftede tilfælde;2
2021-03-07;Midtjylland;0;1329865;1.Reinfektion;1
2021-03-07;Midtjylland;73;1329865;2.Bekræftede tilfælde;2
2021-03-07;Nordjylland;1;589667;1.Reinfektion;1
2021-03-07;Nordjylland;22;589667;2.Bekræftede tilfælde;2
2021-03-07;Sjælland;1;837036;1.Reinfektion;1
2021-03-07;Sjælland;60;837036;2.Bekræftede tilfælde;2
2021-03-07;Syddanmark;1;1221797;1.Reinfektion;1
2021-03-07;Syddanmark;107;1221797;2.Bekræftede tilfælde;2
2021-03-08;Hovedstaden;3;1848504;1.Reinfektion;1
2021-03-08;Hovedstaden;254;1848504;2.Bekræftede tilfælde;2
2021-03-08;Midtjylland;2;1329865;1.Reinfektion;1
2021-03-08;Midtjylland;92;1329865;2.Bekræftede tilfælde;2
2021-03-08;Nordjylland;0;589667;1.Reinfektion;1
2021-03-08;Nordjylland;21;589667;2.Bekræftede tilfælde;2
2021-03-08;Sjælland;1;837036;1.Reinfektion;1
2021-03-08;Sjælland;79;837036;2.Bekræftede tilfælde;2
2021-03-08;Syddanmark;1;1221797;1.Reinfektion;1
2021-03-08;Syddanmark;149;1221797;2.Bekræftede tilfælde;2
2021-03-09;Hovedstaden;2;1848504;1.Reinfektion;1
2021-03-09;Hovedstaden;266;1848504;2.Bekræftede tilfælde;2
2021-03-09;Midtjylland;0;1329865;1.Reinfektion;1
2021-03-09;Midtjylland;89;1329865;2.Bekræftede tilfælde;2
2021-03-09;Nordjylland;0;589667;1.Reinfektion;1
2021-03-09;Nordjylland;18;589667;2.Bekræftede tilfælde;2
2021-03-09;Sjælland;2;837036;1.Reinfektion;1
2021-03-09;Sjælland;79;837036;2.Bekræftede tilfælde;2
2021-03-09;Syddanmark;0;1221797;1.Reinfektion;1
2021-03-09;Syddanmark;186;1221797;2.Bekræftede tilfælde;2
2021-03-10;Hovedstaden;3;1848504;1.Reinfektion;1
2021-03-10;Hovedstaden;211;1848504;2.Bekræftede tilfælde;2
2021-03-10;Midtjylland;2;1329865;1.Reinfektion;1
2021-03-10;Midtjylland;79;1329865;2.Bekræftede tilfælde;2
2021-03-10;Nordjylland;0;589667;1.Reinfektion;1
2021-03-10;Nordjylland;24;589667;2.Bekræftede tilfælde;2
2021-03-10;Sjælland;3;837036;1.Reinfektion;1
2021-03-10;Sjælland;58;837036;2.Bekræftede tilfælde;2
2021-03-10;Syddanmark;1;1221797;1.Reinfektion;1
2021-03-10;Syddanmark;165;1221797;2.Bekræftede tilfælde;2
2021-03-11;Hovedstaden;4;1848504;1.Reinfektion;1
2021-03-11;Hovedstaden;248;1848504;2.Bekræftede tilfælde;2
2021-03-11;Midtjylland;2;1329865;1.Reinfektion;1
2021-03-11;Midtjylland;69;1329865;2.Bekræftede tilfælde;2
2021-03-11;Nordjylland;0;589667;1.Reinfektion;1
2021-03-11;Nordjylland;34;589667;2.Bekræftede tilfælde;2
2021-03-11;Sjælland;2;837036;1.Reinfektion;1
2021-03-11;Sjælland;82;837036;2.Bekræftede tilfælde;2
2021-03-11;Syddanmark;0;1221797;1.Reinfektion;1
2021-03-11;Syddanmark;147;1221797;2.Bekræftede tilfælde;2
2021-03-12;Hovedstaden;7;1848504;1.Reinfektion;1
2021-03-12;Hovedstaden;215;1848504;2.Bekræftede tilfælde;2
2021-03-12;Midtjylland;1;1329865;1.Reinfektion;1
2021-03-12;Midtjylland;61;1329865;2.Bekræftede tilfælde;2
2021-03-12;Nordjylland;0;589667;1.Reinfektion;1
2021-03-12;Nordjylland;20;589667;2.Bekræftede tilfælde;2
2021-03-12;Sjælland;1;837036;1.Reinfektion;1
2021-03-12;Sjælland;62;837036;2.Bekræftede tilfælde;2
2021-03-12;Syddanmark;3;1221797;1.Reinfektion;1
2021-03-12;Syddanmark;121;1221797;2.Bekræftede tilfælde;2
2021-03-13;Hovedstaden;1;1848504;1.Reinfektion;1
2021-03-13;Hovedstaden;192;1848504;2.Bekræftede tilfælde;2
2021-03-13;Midtjylland;0;1329865;1.Reinfektion;1
2021-03-13;Midtjylland;60;1329865;2.Bekræftede tilfælde;2
2021-03-13;Nordjylland;1;589667;1.Reinfektion;1
2021-03-13;Nordjylland;23;589667;2.Bekræftede tilfælde;2
2021-03-13;Sjælland;0;837036;1.Reinfektion;1
2021-03-13;Sjælland;47;837036;2.Bekræftede tilfælde;2
2021-03-13;Syddanmark;1;1221797;1.Reinfektion;1
2021-03-13;Syddanmark;139;1221797;2.Bekræftede tilfælde;2
2021-03-14;Hovedstaden;0;1848504;1.Reinfektion;1
2021-03-14;Hovedstaden;216;1848504;2.Bekræftede tilfælde;2
2021-03-14;Midtjylland;0;1329865;1.Reinfektion;1
2021-03-14;Midtjylland;69;1329865;2.Bekræftede tilfælde;2
2021-03-14;Nordjylland;0;589667;1.Reinfektion;1
2021-03-14;Nordjylland;23;589667;2.Bekræftede tilfælde;2
2021-03-14;Sjælland;0;837036;1.Reinfektion;1
2021-03-14;Sjælland;46;837036;2.Bekræftede tilfælde;2
2021-03-14;Syddanmark;1;1221797;1.Reinfektion;1
2021-03-14;Syddanmark;131;1221797;2.Bekræftede tilfælde;2
2021-03-15;Hovedstaden;3;1848504;1.Reinfektion;1
2021-03-15;Hovedstaden;254;1848504;2.Bekræftede tilfælde;2
2021-03-15;Midtjylland;2;1329865;1.Reinfektion;1
2021-03-15;Midtjylland;82;1329865;2.Bekræftede tilfælde;2
2021-03-15;Nordjylland;0;589667;1.Reinfektion;1
2021-03-15;Nordjylland;28;589667;2.Bekræftede tilfælde;2
2021-03-15;Sjælland;4;837036;1.Reinfektion;1
2021-03-15;Sjælland;79;837036;2.Bekræftede tilfælde;2
2021-03-15;Syddanmark;1;1221797;1.Reinfektion;1
2021-03-15;Syddanmark;190;1221797;2.Bekræftede tilfælde;2
2021-03-16;Hovedstaden;9;1848504;1.Reinfektion;1
2021-03-16;Hovedstaden;274;1848504;2.Bekræftede tilfælde;2
2021-03-16;Midtjylland;1;1329865;1.Reinfektion;1
2021-03-16;Midtjylland;124;1329865;2.Bekræftede tilfælde;2
2021-03-16;Nordjylland;0;589667;1.Reinfektion;1
2021-03-16;Nordjylland;49;589667;2.Bekræftede tilfælde;2
2021-03-16;Sjælland;2;837036;1.Reinfektion;1
2021-03-16;Sjælland;91;837036;2.Bekræftede tilfælde;2
2021-03-16;Syddanmark;0;1221797;1.Reinfektion;1
2021-03-16;Syddanmark;201;1221797;2.Bekræftede tilfælde;2
2021-03-17;Hovedstaden;6;1848504;1.Reinfektion;1
2021-03-17;Hovedstaden;250;1848504;2.Bekræftede tilfælde;2
2021-03-17;Midtjylland;2;1329865;1.Reinfektion;1
2021-03-17;Midtjylland;86;1329865;2.Bekræftede tilfælde;2
2021-03-17;Nordjylland;1;589667;1.Reinfektion;1
2021-03-17;Nordjylland;41;589667;2.Bekræftede tilfælde;2
2021-03-17;Sjælland;4;837036;1.Reinfektion;1
2021-03-17;Sjælland;86;837036;2.Bekræftede tilfælde;2
2021-03-17;Syddanmark;0;1221797;1.Reinfektion;1
2021-03-17;Syddanmark;196;1221797;2.Bekræftede tilfælde;2
2021-03-18;Hovedstaden;4;1848504;1.Reinfektion;1
2021-03-18;Hovedstaden;287;1848504;2.Bekræftede tilfælde;2
2021-03-18;Midtjylland;2;1329865;1.Reinfektion;1
2021-03-18;Midtjylland;73;1329865;2.Bekræftede tilfælde;2
2021-03-18;Nordjylland;1;589667;1.Reinfektion;1
2021-03-18;Nordjylland;29;589667;2.Bekræftede tilfælde;2
2021-03-18;Sjælland;1;837036;1.Reinfektion;1
2021-03-18;Sjælland;83;837036;2.Bekræftede tilfælde;2
2021-03-18;Syddanmark;2;1221797;1.Reinfektion;1
2021-03-18;Syddanmark;172;1221797;2.Bekræftede tilfælde;2
2021-03-19;Hovedstaden;4;1848504;1.Reinfektion;1
2021-03-19;Hovedstaden;327;1848504;2.Bekræftede tilfælde;2
2021-03-19;Midtjylland;2;1329865;1.Reinfektion;1
2021-03-19;Midtjylland;73;1329865;2.Bekræftede tilfælde;2
2021-03-19;Nordjylland;0;589667;1.Reinfektion;1
2021-03-19;Nordjylland;21;589667;2.Bekræftede tilfælde;2
2021-03-19;Sjælland;1;837036;1.Reinfektion;1
2021-03-19;Sjælland;82;837036;2.Bekræftede tilfælde;2
2021-03-19;Syddanmark;1;1221797;1.Reinfektion;1
2021-03-19;Syddanmark;136;1221797;2.Bekræftede tilfælde;2
2021-03-20;Hovedstaden;5;1848504;1.Reinfektion;1
2021-03-20;Hovedstaden;286;1848504;2.Bekræftede tilfælde;2
2021-03-20;Midtjylland;0;1329865;1.Reinfektion;1
2021-03-20;Midtjylland;68;1329865;2.Bekræftede tilfælde;2
2021-03-20;Nordjylland;1;589667;1.Reinfektion;1
2021-03-20;Nordjylland;39;589667;2.Bekræftede tilfælde;2
2021-03-20;Sjælland;3;837036;1.Reinfektion;1
2021-03-20;Sjælland;53;837036;2.Bekræftede tilfælde;2
2021-03-20;Syddanmark;1;1221797;1.Reinfektion;1
2021-03-20;Syddanmark;131;1221797;2.Bekræftede tilfælde;2
2021-03-21;Hovedstaden;3;1848504;1.Reinfektion;1
2021-03-21;Hovedstaden;275;1848504;2.Bekræftede tilfælde;2
2021-03-21;Midtjylland;2;1329865;1.Reinfektion;1
2021-03-21;Midtjylland;83;1329865;2.Bekræftede tilfælde;2
2021-03-21;Nordjylland;0;589667;1.Reinfektion;1
2021-03-21;Nordjylland;31;589667;2.Bekræftede tilfælde;2
2021-03-21;Sjælland;0;837036;1.Reinfektion;1
2021-03-21;Sjælland;51;837036;2.Bekræftede tilfælde;2
2021-03-21;Syddanmark;1;1221797;1.Reinfektion;1
2021-03-21;Syddanmark;120;1221797;2.Bekræftede tilfælde;2
2021-03-22;Hovedstaden;9;1848504;1.Reinfektion;1
2021-03-22;Hovedstaden;360;1848504;2.Bekræftede tilfælde;2
2021-03-22;Midtjylland;1;1329865;1.Reinfektion;1
2021-03-22;Midtjylland;100;1329865;2.Bekræftede tilfælde;2
2021-03-22;Nordjylland;2;589667;1.Reinfektion;1
2021-03-22;Nordjylland;45;589667;2.Bekræftede tilfælde;2
2021-03-22;Sjælland;3;837036;1.Reinfektion;1
2021-03-22;Sjælland;80;837036;2.Bekræftede tilfælde;2
2021-03-22;Syddanmark;0;1221797;1.Reinfektion;1
2021-03-22;Syddanmark;189;1221797;2.Bekræftede tilfælde;2
2021-03-23;Hovedstaden;3;1848504;1.Reinfektion;1
2021-03-23;Hovedstaden;390;1848504;2.Bekræftede tilfælde;2
2021-03-23;Midtjylland;0;1329865;1.Reinfektion;1
2021-03-23;Midtjylland;128;1329865;2.Bekræftede tilfælde;2
2021-03-23;Nordjylland;0;589667;1.Reinfektion;1
2021-03-23;Nordjylland;35;589667;2.Bekræftede tilfælde;2
2021-03-23;Sjælland;0;837036;1.Reinfektion;1
2021-03-23;Sjælland;89;837036;2.Bekræftede tilfælde;2
2021-03-23;Syddanmark;0;1221797;1.Reinfektion;1
2021-03-23;Syddanmark;159;1221797;2.Bekræftede tilfælde;2
